itemNumber,path,url,main,show
113.002UK,1/1/113002UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113002UK_LD1.jpg,0,0
113.003UK,1/1/113003UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113003UK_LD1.jpg,0,0
113.003UK,1/1/113003UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113003UK_LD2.jpg,1,1
113.003UK,1/1/113003UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113003UK_LB1.jpg,0,1
113.004UK,1/1/113004UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113004UK_LB1.jpg,0,1
113.004UK,1/1/113004UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113004UK_LD2.jpg,1,1
113.004UK,1/1/113004UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113004UK_LD1.jpg,0,0
113.005UK,1/1/113005UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113005UK_LD1.jpg,0,0
113.005UK,1/1/113005UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113005UK_LD2.jpg,1,1
113.005UK,1/1/113005UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113005UK_LB1.jpg,0,1
113.012UK,1/1/113012UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113012UK_LB1.jpg,0,1
113.012UK,1/1/113012UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113012UK_CO1.jpg,0,1
113.012UK,1/1/113012UK_LS1.jpg,https://www.avsl.com/assets/images/1/1/113012UK_LS1.jpg,0,1
113.012UK,1/1/113012UK_LS2.jpg,https://www.avsl.com/assets/images/1/1/113012UK_LS2.jpg,0,1
113.012UK,1/1/113012UK_LS3.jpg,https://www.avsl.com/assets/images/1/1/113012UK_LS3.jpg,0,1
113.012UK,1/1/113012UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113012UK_LD1.jpg,0,0
113.012UK,1/1/113012UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113012UK_LD2.jpg,1,1
113.014UK,1/1/113014UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113014UK_LD2.jpg,1,1
113.014UK,1/1/113014UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113014UK_LB1.jpg,0,1
113.014UK,1/1/113014UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113014UK_LD1.jpg,0,0
113.014UK,1/1/113014UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113014UK_CO1.jpg,0,1
113.014UK,1/1/113014UK_LS1.jpg,https://www.avsl.com/assets/images/1/1/113014UK_LS1.jpg,0,1
113.014UK,1/1/113014UK_LS2.jpg,https://www.avsl.com/assets/images/1/1/113014UK_LS2.jpg,0,1
113.014UK,1/1/113014UK_LS3.jpg,https://www.avsl.com/assets/images/1/1/113014UK_LS3.jpg,0,1
113.015UK,1/1/113015UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113015UK_LD1.jpg,0,1
113.015UK,1/1/113015UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113015UK_LD2.jpg,1,1
113.015UK,1/1/113015UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113015UK_CO2.jpg,0,0
113.015UK,1/1/113015UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113015UK_CO1.jpg,0,1
113.021UK,1/1/113021UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113021UK_CO2.jpg,0,1
113.021UK,1/1/113021UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113021UK_LD1.jpg,0,0
113.021UK,1/1/113021UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113021UK_LD2.jpg,1,1
113.021UK,1/1/113021UK_LS1.jpg,https://www.avsl.com/assets/images/1/1/113021UK_LS1.jpg,0,1
113.021UK,1/1/113021UK_LS2.jpg,https://www.avsl.com/assets/images/1/1/113021UK_LS2.jpg,0,1
113.021UK,1/1/113021UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113021UK_CO1.jpg,0,1
113.021UK,1/1/113021UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113021UK_LB1.jpg,0,1
113.022UK,1/1/113022UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113022UK_LB1.jpg,0,1
113.022UK,1/1/113022UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113022UK_CO2.jpg,0,1
113.022UK,1/1/113022UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113022UK_CO1.jpg,0,1
113.022UK,1/1/113022UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113022UK_LD1.jpg,0,0
113.022UK,1/1/113022UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113022UK_LD2.jpg,1,1
113.023UK,1/1/113023UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113023UK_LD1.jpg,0,0
113.023UK,1/1/113023UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113023UK_LD2.jpg,1,1
113.023UK,1/1/113023UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113023UK_LB1.jpg,0,1
113.023UK,1/1/113023UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113023UK_CO1.jpg,0,1
113.024UK,1/1/113024UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113024UK_LD2.jpg,1,1
113.024UK,1/1/113024UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113024UK_LD1.jpg,0,1
113.025UK,1/1/113025UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113025UK_LB1.jpg,0,1
113.025UK,1/1/113025UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113025UK_LD1.jpg,1,1
113.025UK,1/1/113025UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113025UK_CO1.jpg,0,1
113.026UK,1/1/113026UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113026UK_LD1.jpg,1,1
113.026UK,1/1/113026UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113026UK_CO1.jpg,0,1
113.026UK,1/1/113026UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113026UK_LB1.jpg,0,1
113.030UK,1/1/113030UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113030UK_LB1.jpg,0,1
113.030UK,1/1/113030UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113030UK_CO1.jpg,0,1
113.030UK,1/1/113030UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113030UK_LD1.jpg,0,0
113.030UK,1/1/113030UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113030UK_LD2.jpg,1,1
113.032UK,1/1/113032UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113032UK_LD1.jpg,0,0
113.032UK,1/1/113032UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113032UK_LD2.jpg,1,1
113.032UK,1/1/113032UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113032UK_CO1.jpg,0,1
113.032UK,1/1/113032UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113032UK_LB1.jpg,0,1
113.040UK,1/1/113040UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113040UK_LD1.jpg,0,1
113.040UK,1/1/113040UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113040UK_LD2.jpg,1,1
113.040UK,1/1/113040UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113040UK_CO1.jpg,0,0
113.042UK,1/1/113042UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113042UK_LD2.jpg,1,1
113.042UK,1/1/113042UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113042UK_LD1.jpg,0,1
113.042UK,1/1/113042UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113042UK_CO1.jpg,0,0
113.042UK,1/1/113042UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113042UK_CO2.jpg,0,0
113.042UK,1/1/113042UK_CO3.jpg,https://www.avsl.com/assets/images/1/1/113042UK_CO3.jpg,0,0
113.101UK,1/1/113101UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113101UK_LB1.jpg,0,1
113.101UK,1/1/113101UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113101UK_LD2.jpg,1,1
113.101UK,1/1/113101UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113101UK_LD1.jpg,0,0
113.102UK,1/1/113102UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113102UK_LD1.jpg,0,0
113.102UK,1/1/113102UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113102UK_LD2.jpg,1,1
113.102UK,1/1/113102UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113102UK_LB1.jpg,0,1
113.120UK,1/1/113120UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113120UK_CO1.jpg,0,1
113.120UK,1/1/113120UK_GS1.jpg,https://www.avsl.com/assets/images/1/1/113120UK_GS1.jpg,1,1
113.128UK,1/1/113128UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113128UK_CO2.jpg,0,1
113.128UK,1/1/113128UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113128UK_LB1.jpg,0,1
113.128UK,1/1/113128UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113128UK_CO1.jpg,0,1
113.128UK,1/1/113128UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113128UK_LD1.jpg,0,0
113.128UK,1/1/113128UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113128UK_LD2.jpg,1,1
113.130UK,1/1/113130UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113130UK_CO2.jpg,0,1
113.130UK,1/1/113130UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113130UK_LD1.jpg,0,0
113.130UK,1/1/113130UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113130UK_LD2.jpg,1,1
113.130UK,1/1/113130UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113130UK_LB1.jpg,0,1
113.130UK,1/1/113130UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113130UK_CO1.jpg,0,1
113.132UK,1/1/113132UK_CO1.JPG,https://www.avsl.com/assets/images/1/1/113132UK_CO1.JPG,0,1
113.132UK,1/1/113132UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113132UK_CO2.jpg,0,1
113.132UK,1/1/113132UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113132UK_LD2.jpg,1,1
113.132UK,1/1/113132UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113132UK_LB1.jpg,0,1
113.132UK,1/1/113132UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113132UK_LD1.jpg,0,0
113.134UK,1/1/113134UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113134UK_LD1.jpg,0,0
113.134UK,1/1/113134UK_CO1.JPG,https://www.avsl.com/assets/images/1/1/113134UK_CO1.JPG,0,1
113.134UK,1/1/113134UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113134UK_LB1.jpg,0,1
113.134UK,1/1/113134UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113134UK_LD2.jpg,1,1
113.134UK,1/1/113134UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113134UK_CO2.jpg,0,1
113.136UK,1/1/113136UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113136UK_CO2.jpg,0,1
113.136UK,1/1/113136UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113136UK_LD2.jpg,1,1
113.136UK,1/1/113136UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113136UK_LD1.jpg,0,0
113.136UK,1/1/113136UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113136UK_LB1.jpg,0,1
113.136UK,1/1/113136UK_CO1.JPG,https://www.avsl.com/assets/images/1/1/113136UK_CO1.JPG,0,1
113.138UK,1/1/113138UK_CO1.JPG,https://www.avsl.com/assets/images/1/1/113138UK_CO1.JPG,0,1
113.138UK,1/1/113138UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113138UK_CO2.jpg,0,1
113.138UK,1/1/113138UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113138UK_LD2.jpg,1,1
113.138UK,1/1/113138UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113138UK_LB1.jpg,0,1
113.138UK,1/1/113138UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113138UK_LD1.jpg,0,0
113.140UK,1/1/113140UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113140UK_LD1.jpg,0,0
113.140UK,1/1/113140UK_CO1.JPG,https://www.avsl.com/assets/images/1/1/113140UK_CO1.JPG,0,1
113.140UK,1/1/113140UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113140UK_LB1.jpg,0,1
113.140UK,1/1/113140UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113140UK_CO2.jpg,0,1
113.140UK,1/1/113140UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113140UK_LD2.jpg,1,1
113.142UK,1/1/113142UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113142UK_LD2.jpg,1,1
113.142UK,1/1/113142UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/113142UK_CO2.jpg,0,1
113.142UK,1/1/113142UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113142UK_LD1.jpg,0,0
113.142UK,1/1/113142UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113142UK_LB1.jpg,0,1
113.142UK,1/1/113142UK_CO1.JPG,https://www.avsl.com/assets/images/1/1/113142UK_CO1.JPG,0,1
113.144UK,1/1/113144UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113144UK_LD1.jpg,0,1
113.144UK,1/1/113144UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113144UK_LD2.jpg,1,1
113.144UK,1/1/113144UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113144UK_CO1.jpg,0,1
113.146UK,1/1/113146UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113146UK_CO1.jpg,0,1
113.146UK,1/1/113146UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113146UK_LD2.jpg,1,1
113.146UK,1/1/113146UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113146UK_LD1.jpg,0,1
113.148UK,1/1/113148UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113148UK_CO1.jpg,0,1
113.148UK,1/1/113148UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113148UK_LD1.jpg,0,0
113.148UK,1/1/113148UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113148UK_LD2.jpg,1,1
113.148UK,1/1/113148UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113148UK_LB1.jpg,0,1
113.150UK,1/1/113150UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113150UK_LB1.jpg,0,1
113.150UK,1/1/113150UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113150UK_CO1.jpg,0,1
113.150UK,1/1/113150UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113150UK_LD1.jpg,0,0
113.150UK,1/1/113150UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113150UK_LD2.jpg,1,1
113.152UK,1/1/113152UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113152UK_CO1.jpg,0,1
113.152UK,1/1/113152UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113152UK_LD2.jpg,1,1
113.152UK,1/1/113152UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113152UK_LB1.jpg,0,1
113.152UK,1/1/113152UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113152UK_LD1.jpg,0,0
113.154UK,1/1/113154UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113154UK_LD1.jpg,0,0
113.154UK,1/1/113154UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113154UK_CO1.jpg,0,1
113.154UK,1/1/113154UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113154UK_LD2.jpg,1,1
113.154UK,1/1/113154UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113154UK_LB1.jpg,0,1
113.156UK,1/1/113156UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113156UK_LB1.jpg,0,1
113.156UK,1/1/113156UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113156UK_LD1.jpg,0,0
113.156UK,1/1/113156UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113156UK_CO1.jpg,0,1
113.156UK,1/1/113156UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113156UK_LD2.jpg,1,1
113.158UK,1/1/113158UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113158UK_CO1.jpg,0,1
113.158UK,1/1/113158UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113158UK_LD2.jpg,1,1
113.158UK,1/1/113158UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113158UK_LB1.jpg,0,1
113.158UK,1/1/113158UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113158UK_LD1.jpg,0,0
113.160UK,1/1/113160UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113160UK_LD1.jpg,0,0
113.160UK,1/1/113160UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113160UK_CO1.jpg,0,1
113.160UK,1/1/113160UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113160UK_LD2.jpg,1,1
113.160UK,1/1/113160UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113160UK_LB1.jpg,0,1
113.162UK,1/1/113162UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113162UK_LB1.jpg,0,1
113.162UK,1/1/113162UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113162UK_LD1.jpg,0,0
113.162UK,1/1/113162UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113162UK_CO1.jpg,0,1
113.162UK,1/1/113162UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113162UK_LD2.jpg,1,1
113.164UK,1/1/113164UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113164UK_CO1.jpg,0,1
113.164UK,1/1/113164UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113164UK_LD2.jpg,1,1
113.164UK,1/1/113164UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113164UK_LB1.jpg,0,1
113.164UK,1/1/113164UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113164UK_LD1.jpg,0,0
113.166UK,1/1/113166UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113166UK_LD1.jpg,0,0
113.166UK,1/1/113166UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113166UK_CO1.jpg,0,1
113.166UK,1/1/113166UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113166UK_LD2.jpg,1,1
113.166UK,1/1/113166UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113166UK_LB1.jpg,0,1
113.510UK,1/1/113510UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113510UK_LB1.jpg,0,1
113.510UK,1/1/113510UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113510UK_LD1.jpg,0,0
113.510UK,1/1/113510UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113510UK_LD2.jpg,1,1
113.512UK,1/1/113512UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113512UK_LD1.jpg,0,0
113.512UK,1/1/113512UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113512UK_LB1.jpg,0,1
113.512UK,1/1/113512UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113512UK_LD2.jpg,1,1
113.514UK,1/1/113514UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113514UK_LD2.jpg,1,1
113.514UK,1/1/113514UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113514UK_LD1.jpg,0,0
113.514UK,1/1/113514UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113514UK_LB1.jpg,0,1
113.532UK,1/1/113532UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113532UK_LB1.jpg,0,1
113.532UK,1/1/113532UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113532UK_LD2.jpg,1,1
113.532UK,1/1/113532UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113532UK_LD1.jpg,0,0
113.534UK,1/1/113534UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113534UK_LD1.jpg,0,1
113.534UK,1/1/113534UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113534UK_LB1.jpg,0,1
113.534UK,1/1/113534UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113534UK_LD2.jpg,1,1
113.536UK,1/1/113536UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/113536UK_LD2.jpg,1,1
113.536UK,1/1/113536UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/113536UK_LB1.jpg,0,1
113.536UK,1/1/113536UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113536UK_LD1.jpg,0,1
113.538UK,1/1/113538UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113538UK_LD1.jpg,1,1
113.538UK,1/1/113538UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113538UK_CO1.jpg,0,1
113.544UK,1/1/113544UK_CO1.jpg,https://www.avsl.com/assets/images/1/1/113544UK_CO1.jpg,0,1
113.544UK,1/1/113544UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/113544UK_LD1.jpg,1,1
114.003UK,1/1/114003UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114003UK_LD1.jpg,1,1
114.003UK,1/1/114003UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114003UK_LB1.jpg,0,1
114.005UK,1/1/114005UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114005UK_LB1.jpg,0,1
114.005UK,1/1/114005UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114005UK_LD1.jpg,1,1
114.007UK,1/1/114007UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114007UK_LD1.jpg,1,1
114.007UK,1/1/114007UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114007UK_LB1.jpg,0,1
114.009UK,1/1/114009UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114009UK_LB1.jpg,0,1
114.009UK,1/1/114009UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114009UK_LD1.jpg,1,1
114.011UK,1/1/114011UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114011UK_LD1.jpg,1,1
114.011UK,1/1/114011UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114011UK_LB1.jpg,0,1
114.011UK,1/1/114011UK_CO2.jpg,https://www.avsl.com/assets/images/1/1/114011UK_CO2.jpg,0,1
114.015UK,1/1/114015UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114015UK_LB1.jpg,0,1
114.015UK,1/1/114015UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114015UK_LD1.jpg,1,1
114.017UK,1/1/114017UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114017UK_LD1.jpg,1,1
114.017UK,1/1/114017UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114017UK_LB1.jpg,0,1
114.019UK,1/1/114019UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114019UK_LB1.jpg,0,1
114.019UK,1/1/114019UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114019UK_LD1.jpg,1,1
114.021UK,1/1/114021UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114021UK_LD1.jpg,1,1
114.021UK,1/1/114021UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114021UK_LB1.jpg,0,1
114.021UK,1/1/114021UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/114021UK_LD2.jpg,0,1
114.023UK,1/1/114023UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114023UK_LD1.jpg,1,1
114.023UK,1/1/114023UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114023UK_LB1.jpg,0,1
114.023UK,1/1/114023UK_IN1.jpg,https://www.avsl.com/assets/images/1/1/114023UK_IN1.jpg,0,1
114.033UK,1/1/114033UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114033UK_LB1.jpg,0,1
114.033UK,1/1/114033UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114033UK_LD1.jpg,1,1
114.035UK,1/1/114035UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114035UK_LD1.jpg,1,1
114.035UK,1/1/114035UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114035UK_LB1.jpg,0,1
114.037UK,1/1/114037UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114037UK_LB1.jpg,0,1
114.037UK,1/1/114037UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114037UK_LD1.jpg,1,1
114.039UK,1/1/114039UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114039UK_LD1.jpg,1,1
114.039UK,1/1/114039UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114039UK_LB1.jpg,0,1
114.041UK,1/1/114041UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114041UK_LB1.jpg,0,1
114.041UK,1/1/114041UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/114041UK_LD2.jpg,0,1
114.041UK,1/1/114041UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114041UK_LD1.jpg,1,1
114.043UK,1/1/114043UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114043UK_LD1.jpg,1,1
114.043UK,1/1/114043UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114043UK_LB1.jpg,0,1
114.051UK,1/1/114051UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114051UK_LB1.jpg,0,1
114.051UK,1/1/114051UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114051UK_LD1.jpg,0,1
114.051UK,1/1/114051UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/114051UK_LD2.jpg,1,1
114.053UK,1/1/114053UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114053UK_LB1.jpg,0,1
114.053UK,1/1/114053UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/114053UK_LD2.jpg,1,1
114.053UK,1/1/114053UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114053UK_LD1.jpg,0,1
114.057UK,1/1/114057UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114057UK_LD1.jpg,0,1
114.057UK,1/1/114057UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114057UK_LB1.jpg,0,1
114.057UK,1/1/114057UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/114057UK_LD2.jpg,1,1
114.061UK,1/1/114061UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114061UK_LB1.jpg,0,1
114.061UK,1/1/114061UK_LD2.jpg,https://www.avsl.com/assets/images/1/1/114061UK_LD2.jpg,0,1
114.061UK,1/1/114061UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114061UK_LD1.jpg,1,1
114.063UK,1/1/114063UK_LD1.jpg,https://www.avsl.com/assets/images/1/1/114063UK_LD1.jpg,1,1
114.063UK,1/1/114063UK_LB1.jpg,https://www.avsl.com/assets/images/1/1/114063UK_LB1.jpg,0,1
120.150UK,1/2/120150UK_CO1.jpg,https://www.avsl.com/assets/images/1/2/120150UK_CO1.jpg,0,1
120.150UK,1/2/120150UK_CO2.jpg,https://www.avsl.com/assets/images/1/2/120150UK_CO2.jpg,0,0
120.150UK,1/2/120150UK_CO3.jpg,https://www.avsl.com/assets/images/1/2/120150UK_CO3.jpg,1,1
